marital_status,previous_qualification_grade,admission_grade,displaced,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,curricular_units_1st_sem_enrolled,target
2,133.1,126.3,0,0,0,1,0,38,6,Dropout
1,146.0,137.8,0,0,1,1,0,18,6,Dropout
1,121.0,115.4,1,0,1,1,0,18,6,Dropout
1,127.0,110.0,0,1,0,1,0,19,6,Dropout
1,133.1,97.4,0,1,0,1,0,44,6,Dropout
1,130.0,130.0,1,0,1,1,0,26,6,Dropout
1,156.0,156.0,0,1,0,1,0,24,6,Dropout
1,130.0,126.1,1,0,0,1,0,27,6,Dropout
1,110.0,120.0,0,1,0,1,0,27,6,Dropout
1,108.0,105.2,1,0,1,1,0,25,17,Dropout
1,150.0,137.8,1,0,1,1,1,19,0,Graduate
1,123.0,116.0,1,1,0,1,0,20,5,Dropout
1,150.0,150.0,1,0,0,0,0,22,6,Dropout
1,125.0,118.0,1,0,1,0,0,19,6,Graduate
1,117.0,109.3,1,0,1,0,1,18,7,Graduate
1,121.0,119.3,1,1,1,0,0,20,6,Graduate
1,140.0,146.3,1,0,1,0,1,18,0,Dropout
1,130.0,161.5,0,0,1,1,0,36,6,Graduate
1,140.0,140.0,0,1,1,1,0,19,5,Graduate
1,140.0,142.2,0,0,1,1,1,21,11,Graduate
1,140.0,129.2,1,0,1,0,0,26,5,Dropout
1,140.0,100.0,0,1,0,0,0,29,9,Dropout
1,140.0,140.0,0,0,1,1,0,27,7,Dropout
1,140.0,136.9,1,0,1,0,1,19,6,Graduate
1,149.0,148.7,0,0,0,1,0,20,4,Dropout
2,140.0,133.0,0,0,1,1,0,33,9,Graduate
2,140.0,150.0,0,1,1,1,0,35,5,Dropout
1,133.1,98.0,1,0,1,1,0,23,5,Graduate
1,125.0,122.4,1,0,1,1,0,19,7,Graduate
1,133.1,112.0,1,0,1,1,1,21,6,Graduate
1,130.0,143.8,0,0,1,1,0,27,8,Dropout
1,140.0,138.0,0,0,1,1,0,28,7,Dropout
2,133.1,103.5,0,0,1,1,0,42,6,Dropout
1,140.0,140.0,0,0,1,1,0,27,5,Graduate
1,116.0,108.7,1,0,1,1,0,23,6,Dropout
1,118.0,115.9,1,0,1,1,1,18,6,Graduate
2,140.0,127.3,0,0,1,1,0,26,8,Graduate
1,146.0,138.7,0,0,1,1,0,18,5,Dropout
1,150.0,135.8,0,1,1,1,0,29,5,Dropout
1,137.0,134.6,1,0,1,1,0,22,6,Dropout
1,134.0,132.8,1,0,1,0,1,19,8,Graduate
1,160.0,155.5,1,0,1,0,1,18,6,Graduate
1,126.0,132.0,1,0,1,0,1,18,5,Dropout
1,133.1,110.0,0,1,0,0,0,40,6,Dropout
1,114.0,127.3,1,1,0,0,0,20,6,Dropout
1,139.0,126.0,1,0,1,1,0,18,8,Dropout
1,130.0,130.0,0,0,1,1,0,31,12,Graduate
1,131.0,118.8,0,0,1,1,1,18,5,Graduate
1,130.0,127.6,1,0,1,1,0,22,6,Dropout
1,133.1,112.1,0,1,0,1,0,38,5,Dropout
1,130.0,130.0,0,0,1,1,0,33,5,Dropout
1,127.0,121.4,0,0,1,1,0,18,6,Dropout
1,134.0,120.6,1,0,1,1,0,27,6,Graduate
1,130.0,126.5,0,0,1,1,0,26,6,Graduate
1,127.0,120.2,1,0,1,0,1,19,7,Graduate
2,130.0,120.0,0,0,1,1,0,44,7,Dropout
1,142.0,137.5,1,0,1,1,0,19,5,Graduate
1,117.0,127.9,1,0,1,1,0,20,6,Dropout
4,164.0,131.8,0,0,1,0,0,31,14,Graduate
1,130.0,129.0,1,0,1,0,0,25,6,Graduate
1,127.0,115.8,1,1,0,0,0,19,6,Dropout
1,140.0,126.4,1,0,1,0,0,18,7,Dropout
1,133.1,112.9,0,0,1,0,0,24,6,Dropout
1,120.0,111.6,0,0,1,0,0,20,6,Graduate
1,160.0,152.0,0,0,1,0,0,18,6,Graduate
1,141.0,132.6,0,0,1,0,1,18,6,Graduate
1,120.0,120.0,0,1,0,0,0,28,7,Dropout
1,162.0,142.8,0,1,1,0,0,18,6,Dropout
1,130.0,124.8,0,0,1,0,1,18,6,Graduate
1,134.0,126.3,1,0,1,0,1,18,5,Graduate
1,133.1,119.0,1,0,0,0,1,19,5,Dropout
1,137.0,124.9,0,0,1,0,1,19,7,Graduate
1,133.1,118.0,0,1,1,0,1,20,6,Graduate
2,110.0,100.0,0,0,1,0,0,34,11,Graduate
1,133.0,130.8,1,0,1,0,0,19,8,Graduate
1,130.0,110.0,1,0,1,0,0,24,6,Graduate
1,151.0,151.0,1,0,1,0,0,18,6,Dropout
1,125.0,131.0,1,0,1,1,0,19,5,Dropout
1,158.0,155.2,0,0,1,1,1,18,5,Graduate
1,133.0,119.7,1,1,1,1,0,19,7,Graduate
1,138.0,131.0,1,0,1,1,0,19,6,Dropout
1,126.0,116.9,0,0,1,1,0,19,6,Dropout
2,140.0,130.0,1,0,1,1,0,41,5,Dropout
1,143.0,137.8,0,0,1,1,0,19,7,Graduate
1,120.0,120.0,1,0,0,1,0,23,7,Dropout
1,148.0,133.0,0,0,1,1,0,18,5,Dropout
1,126.0,115.2,0,0,1,1,0,19,5,Graduate
1,160.0,160.0,1,0,1,1,0,20,6,Graduate
1,140.0,106.3,0,1,0,1,0,35,5,Dropout
4,133.1,103.0,0,0,0,1,0,34,6,Dropout
1,136.0,136.0,1,1,0,0,1,19,6,Graduate
1,150.0,146.5,1,1,0,1,0,22,6,Graduate
1,130.0,131.4,0,0,1,1,0,20,6,Graduate
2,110.0,137.0,0,1,1,1,0,30,5,Dropout
1,121.0,111.9,1,0,0,1,0,20,6,Dropout
1,127.0,131.2,1,0,1,1,0,18,6,Graduate
1,140.0,131.2,0,0,1,1,1,26,5,Dropout
1,130.0,140.0,0,0,1,1,0,26,5,Graduate
1,130.0,121.5,0,0,0,1,0,26,5,Dropout
1,100.0,153.5,0,1,0,1,0,31,5,Dropout
1,139.0,142.2,1,0,1,1,1,20,12,Graduate
1,150.0,131.1,1,0,1,1,0,19,6,Graduate
1,133.1,130.6,1,1,0,1,0,23,5,Dropout
1,119.0,115.0,1,0,1,1,1,20,7,Dropout
1,170.0,125.0,0,0,1,1,0,20,7,Graduate
1,133.1,97.5,1,0,1,1,0,29,6,Dropout
1,133.0,134.4,1,0,1,1,1,20,6,Graduate
1,125.0,118.8,0,0,1,1,0,24,7,Graduate
1,133.1,110.5,0,0,1,1,0,37,7,Dropout
1,143.0,123.3,1,0,1,1,0,18,7,Dropout
1,127.0,139.6,1,1,0,1,1,18,0,Dropout
1,157.0,138.8,0,0,1,1,0,18,8,Graduate
1,140.0,140.0,0,0,1,1,0,35,6,Dropout
1,128.0,118.2,0,0,1,0,0,19,5,Dropout
1,145.0,150.6,1,0,1,1,0,18,0,Graduate
1,132.0,126.0,1,0,1,0,0,19,7,Graduate
1,160.0,160.0,1,0,0,1,0,30,9,Dropout
2,160.0,160.0,0,1,0,1,0,51,4,Dropout
1,184.4,184.4,0,0,1,0,0,18,6,Graduate
1,149.0,156.0,1,0,1,0,0,18,0,Graduate
1,146.0,150.2,1,0,1,0,0,18,0,Graduate
1,139.0,126.3,1,0,1,0,1,18,8,Graduate
1,152.0,146.1,1,0,1,0,0,18,5,Dropout
1,121.0,116.8,1,0,1,0,0,23,17,Graduate
1,121.0,112.3,1,1,0,0,0,18,6,Dropout
1,143.0,155.3,1,0,1,0,0,18,0,Graduate
1,150.0,153.8,1,0,1,0,0,21,11,Graduate
1,126.0,110.0,0,1,1,0,0,20,6,Graduate
1,133.1,128.2,0,0,1,0,0,24,11,Graduate
1,127.0,120.4,1,0,1,0,0,18,6,Graduate
1,160.0,153.0,1,0,1,0,0,18,7,Graduate
1,121.0,117.9,1,0,1,0,0,19,6,Graduate
1,150.0,145.6,1,0,1,0,1,20,6,Graduate
1,117.0,119.8,1,0,1,0,0,18,7,Graduate
1,141.0,126.8,1,0,1,0,0,18,8,Graduate
1,148.0,137.3,1,0,1,0,0,19,7,Graduate
1,120.0,115.5,1,0,1,0,0,18,6,Graduate
1,132.0,127.5,1,0,1,0,0,20,8,Graduate
1,125.0,116.3,1,0,1,0,0,18,7,Graduate
2,123.0,113.2,0,1,0,0,0,18,6,Dropout
1,142.0,132.6,1,0,1,0,0,18,6,Graduate
1,148.0,132.0,1,0,1,0,0,18,7,Graduate
1,136.0,130.3,1,0,1,0,1,18,7,Graduate
1,123.0,116.7,1,0,1,0,0,20,7,Graduate
1,135.0,134.0,1,0,1,0,1,22,6,Graduate
1,136.0,139.2,1,0,1,0,0,18,6,Graduate
1,142.0,129.4,0,0,1,0,0,18,5,Graduate
1,127.0,125.6,0,1,1,0,1,18,6,Dropout
1,131.0,129.3,0,0,1,0,0,19,8,Graduate
1,134.0,128.4,1,0,1,0,1,19,5,Graduate
1,142.0,139.9,0,0,1,0,1,18,6,Graduate
1,133.0,128.5,1,0,1,0,1,18,7,Graduate
1,125.0,117.8,1,0,1,0,0,18,7,Graduate
1,120.0,115.1,1,0,1,0,0,19,6,Graduate
1,125.0,118.0,1,0,1,0,0,18,6,Graduate
1,133.1,120.0,0,0,1,0,1,25,8,Graduate
1,133.1,119.6,1,0,1,0,1,19,7,Graduate
1,143.0,133.2,1,0,1,0,0,18,7,Graduate
1,147.0,141.8,1,0,1,0,0,19,6,Graduate
2,142.0,130.3,0,0,1,0,0,18,7,Graduate
1,150.0,100.0,0,0,1,0,0,24,6,Dropout
1,124.0,114.6,1,0,1,0,0,21,6,Graduate
1,136.0,123.4,1,0,1,0,1,18,6,Graduate
1,116.0,116.4,1,0,1,0,0,18,6,Graduate
2,127.0,123.2,0,0,1,0,1,20,6,Graduate
1,117.0,123.7,1,0,1,0,0,19,6,Graduate
1,116.0,127.6,1,0,1,0,1,19,6,Dropout
1,129.0,117.1,1,0,1,0,0,30,7,Graduate
1,157.0,149.3,0,0,1,0,0,18,8,Graduate
1,135.0,125.6,1,0,1,0,0,18,5,Graduate
1,139.0,145.0,1,0,1,0,1,18,6,Graduate
1,115.0,115.0,0,0,1,0,0,20,7,Graduate
1,123.0,114.3,0,0,1,0,0,19,6,Dropout
1,140.0,126.0,1,0,1,0,0,19,6,Dropout
1,138.0,124.0,1,0,0,0,0,19,0,Dropout
1,132.0,122.6,1,0,1,0,1,18,6,Graduate
1,117.0,113.5,1,0,1,0,0,19,7,Graduate
1,140.0,140.0,0,0,1,0,0,25,8,Graduate
1,133.1,107.0,1,0,1,0,0,19,6,Dropout
1,134.0,124.2,1,1,1,0,1,19,6,Graduate
1,115.0,108.0,1,0,1,0,1,20,6,Graduate
1,119.0,115.2,1,0,1,0,1,20,7,Graduate
1,131.0,129.3,1,0,1,0,0,19,5,Graduate
1,120.0,120.0,1,0,1,0,0,31,12,Graduate
1,120.0,116.7,0,0,1,0,0,20,5,Graduate
1,133.0,121.1,1,0,1,0,0,18,6,Graduate
1,128.0,123.3,1,0,1,0,1,20,6,Graduate
1,129.0,129.4,0,0,1,0,1,19,6,Dropout
1,122.0,119.9,0,0,1,0,1,21,5,Graduate
1,140.0,131.6,1,0,1,0,0,18,7,Graduate
1,143.0,120.0,1,0,1,0,0,21,10,Dropout
1,140.0,143.0,0,0,1,0,0,20,6,Graduate
1,123.0,119.2,1,0,1,0,1,18,6,Graduate
1,140.0,124.3,1,0,1,0,1,18,5,Graduate
1,116.0,111.1,1,0,1,0,1,18,6,Graduate
1,150.0,150.0,1,0,1,0,1,21,7,Graduate
1,147.0,147.3,0,0,1,0,0,18,7,Graduate
1,162.0,147.5,1,0,1,0,1,18,8,Graduate
1,108.0,108.0,1,0,1,0,1,20,6,Graduate
2,130.0,130.0,0,0,1,0,1,32,8,Graduate
1,116.0,109.0,1,0,1,0,1,23,7,Graduate
1,132.0,121.2,0,0,1,0,0,18,6,Graduate
1,140.0,140.0,1,0,1,0,0,34,0,Dropout
1,136.0,125.9,0,0,1,0,0,21,5,Graduate
1,133.0,121.5,1,0,1,0,1,20,6,Dropout
1,126.0,121.5,1,0,1,0,0,18,6,Graduate
1,142.0,132.4,1,0,1,0,0,18,6,Graduate
1,121.0,122.4,0,0,1,0,0,18,6,Graduate
1,134.0,110.0,1,0,1,0,0,24,6,Dropout
1,140.0,120.4,0,1,0,0,0,32,15,Graduate
1,133.1,105.0,1,1,0,0,0,24,6,Dropout
1,157.0,137.8,0,0,1,0,1,18,6,Dropout
1,120.0,118.0,0,0,1,0,0,28,6,Graduate
1,134.0,122.1,1,0,1,0,1,18,6,Dropout
1,140.0,140.0,1,0,0,0,0,24,6,Dropout
1,133.0,143.2,0,0,1,0,0,19,5,Graduate
2,146.0,120.5,0,0,1,0,0,44,6,Graduate
1,130.0,119.5,1,0,1,0,1,18,6,Graduate
1,151.0,147.5,1,0,1,0,0,18,0,Graduate
1,133.1,129.6,0,0,1,0,0,22,6,Dropout
1,132.0,126.1,0,0,1,0,1,18,7,Graduate
2,110.0,160.0,0,0,1,0,0,44,5,Graduate
5,133.1,105.5,0,1,1,0,0,33,6,Dropout
2,110.0,95.5,0,1,0,0,0,32,6,Dropout
2,133.1,107.5,0,0,0,0,0,35,6,Dropout
1,105.0,106.1,1,0,1,0,0,20,6,Graduate
1,160.0,116.3,1,0,1,0,0,24,6,Graduate
1,144.0,137.4,0,0,1,0,0,19,7,Graduate
1,143.0,144.1,1,0,1,1,1,19,6,Graduate
1,160.0,107.8,1,0,0,1,0,27,6,Dropout
1,140.0,128.2,0,0,0,0,0,30,6,Dropout
1,133.1,117.0,1,0,1,1,0,21,0,Dropout
1,116.0,110.4,1,0,1,1,0,19,6,Graduate
1,141.0,100.0,0,0,1,1,0,18,7,Graduate
1,110.0,117.0,1,0,1,1,0,21,0,Graduate
1,132.0,128.0,1,0,1,0,1,19,7,Graduate
1,135.0,122.1,1,0,1,1,0,18,6,Graduate
1,135.0,133.4,1,0,1,0,0,19,7,Graduate
4,140.0,112.0,0,1,1,0,0,45,10,Dropout
1,133.1,130.0,1,0,1,0,0,26,6,Graduate
2,100.0,100.0,1,0,1,1,0,51,4,Dropout
2,133.1,162.0,0,1,1,1,1,49,6,Graduate
1,137.0,131.4,1,0,1,1,0,22,5,Dropout
2,120.0,128.2,0,0,1,0,0,33,5,Dropout
1,148.9,148.9,0,0,1,0,0,20,5,Graduate
1,134.0,128.4,1,0,1,0,1,18,6,Graduate
1,128.0,120.3,1,1,0,0,0,20,6,Dropout
2,133.1,100.0,0,0,1,0,0,37,10,Graduate
1,131.0,126.1,1,0,1,1,0,18,6,Graduate
1,118.0,111.7,1,0,1,0,0,19,6,Graduate
1,140.0,140.0,1,0,1,0,0,21,6,Graduate
1,133.0,122.2,0,0,1,0,0,20,7,Graduate
1,126.0,118.7,1,0,1,0,0,19,7,Dropout
1,125.0,121.5,1,0,1,0,0,20,7,Dropout
1,138.0,134.5,1,0,1,0,0,18,7,Graduate
1,140.0,127.0,1,0,1,0,0,19,8,Graduate
1,124.0,114.2,0,0,1,0,0,18,6,Graduate
1,133.0,125.3,1,0,1,0,1,18,6,Graduate
1,127.0,120.4,1,0,1,0,0,18,5,Dropout
1,142.0,130.5,1,0,1,0,1,18,7,Graduate
1,130.0,125.5,1,0,1,0,1,19,6,Graduate
1,130.0,133.8,0,1,1,0,1,24,12,Graduate
1,127.0,130.5,1,0,1,0,1,21,5,Graduate
1,140.0,140.0,0,1,0,0,0,20,6,Dropout
1,126.0,119.4,1,0,1,0,1,19,7,Graduate
1,139.0,121.3,1,0,1,0,1,19,7,Graduate
1,141.0,126.3,1,0,1,0,0,18,8,Graduate
1,120.0,111.6,1,0,1,0,0,19,6,Graduate
1,120.0,111.3,1,0,1,0,0,21,5,Graduate
1,134.0,122.5,1,0,1,0,1,19,6,Graduate
1,128.0,116.5,1,0,1,0,1,18,6,Graduate
1,133.0,132.0,1,0,1,0,1,17,6,Graduate
1,118.0,117.0,1,0,0,1,0,23,5,Dropout
1,113.0,116.5,1,0,1,0,0,19,6,Graduate
1,135.0,121.5,1,0,1,0,0,18,7,Graduate
1,133.1,105.0,1,0,1,0,0,20,6,Graduate
1,130.0,121.3,1,0,1,0,1,19,5,Graduate
1,135.0,136.1,1,0,1,0,1,18,6,Graduate
1,133.0,123.6,0,0,1,0,1,19,6,Graduate
1,123.0,129.0,1,0,1,0,0,19,6,Graduate
1,145.0,136.8,1,0,1,0,0,18,8,Graduate
1,146.0,133.4,1,0,1,0,0,18,7,Graduate
1,144.0,136.0,1,0,1,0,1,19,7,Graduate
1,144.0,125.8,0,0,1,0,1,19,8,Graduate
1,131.0,120.5,0,0,1,0,0,19,7,Graduate
1,141.0,130.2,1,0,1,0,0,21,7,Graduate
1,138.0,135.9,1,0,1,0,0,18,6,Graduate
1,127.0,116.5,0,0,1,0,1,19,6,Graduate
1,124.0,124.0,0,0,0,0,0,18,4,Dropout
1,140.0,140.0,0,0,1,0,0,30,6,Dropout
1,157.0,150.9,1,0,1,0,0,18,6,Dropout
1,129.0,127.3,1,0,1,0,1,20,7,Graduate
1,133.1,100.0,0,1,0,0,0,25,5,Dropout
1,142.0,128.8,1,0,1,0,0,18,7,Graduate
1,156.0,140.8,0,0,1,0,0,18,8,Graduate
1,151.0,138.0,1,0,1,0,0,18,7,Graduate
1,135.0,132.9,1,0,0,0,0,29,6,Dropout
1,140.0,140.0,0,0,1,0,0,20,17,Graduate
1,140.0,140.0,0,0,1,0,0,26,7,Dropout
1,100.0,99.3,1,0,1,0,0,21,6,Graduate
1,126.0,119.3,0,0,1,0,1,19,8,Graduate
1,123.0,113.2,1,1,1,0,0,19,6,Dropout
1,137.0,123.0,0,1,1,0,0,20,6,Graduate
1,138.0,127.2,1,0,1,0,1,18,7,Graduate
1,128.0,141.0,1,0,0,0,0,20,6,Dropout
1,136.0,121.7,0,0,1,0,1,20,6,Graduate
1,140.0,142.5,1,0,1,0,0,18,6,Graduate
1,150.0,150.0,1,0,1,0,0,22,6,Graduate
1,131.0,134.5,1,0,1,0,1,19,6,Graduate
1,136.0,129.5,1,0,1,0,0,18,7,Graduate
1,117.0,113.2,1,1,1,0,0,20,6,Graduate
1,158.0,140.2,1,0,1,0,0,18,6,Dropout
1,129.0,119.2,1,0,1,0,0,21,6,Dropout
1,140.0,140.7,0,0,1,0,0,19,6,Graduate
1,141.0,142.3,1,0,1,0,0,18,8,Dropout
1,132.0,129.9,1,0,1,0,0,18,6,Graduate
1,109.0,104.1,1,1,0,0,1,21,6,Dropout
1,135.0,122.4,0,1,1,0,0,19,5,Graduate
1,122.0,120.6,1,0,1,0,1,19,5,Graduate
1,118.0,112.4,1,0,1,0,0,19,6,Dropout
1,174.0,157.9,0,0,1,0,0,18,0,Graduate
1,142.0,125.9,0,0,1,0,1,19,6,Dropout
1,131.0,118.4,1,0,1,0,1,20,7,Dropout
1,139.0,130.8,1,0,0,0,0,18,8,Dropout
1,170.0,176.7,1,0,1,0,1,19,0,Dropout
1,182.0,156.8,1,0,1,0,0,18,6,Graduate
1,142.0,128.0,0,0,1,0,1,19,6,Graduate
1,119.0,113.8,1,0,1,0,0,20,5,Graduate
1,128.0,120.8,1,0,1,0,1,19,7,Graduate
1,150.0,130.8,1,0,1,0,0,18,8,Graduate
1,133.1,101.0,0,1,1,0,0,25,6,Dropout
1,131.0,126.1,1,0,0,0,0,18,6,Graduate
1,118.0,113.8,1,0,1,0,0,19,6,Graduate
1,122.0,118.3,1,0,1,0,1,19,7,Graduate
1,116.0,127.9,0,1,0,0,1,20,5,Dropout
1,128.0,117.9,1,0,1,0,0,20,5,Graduate
1,123.0,115.7,1,0,1,0,0,21,6,Graduate
1,133.1,141.0,1,0,1,0,0,19,0,Graduate
2,110.0,120.0,0,0,1,0,0,42,6,Graduate
1,150.0,131.1,0,0,1,0,1,19,6,Graduate
1,129.0,117.8,1,0,1,0,0,18,6,Graduate
1,140.0,140.0,1,0,1,0,0,21,5,Graduate
1,133.1,108.0,0,0,1,0,1,20,6,Graduate
1,132.0,122.9,1,0,1,0,0,20,7,Graduate
1,137.0,126.0,1,0,1,0,0,19,7,Graduate
1,133.1,134.0,0,0,1,0,0,21,13,Graduate
1,143.0,134.3,1,0,1,0,0,19,6,Graduate
1,148.0,138.7,0,0,1,0,1,19,7,Graduate
1,160.0,160.0,1,0,1,0,0,22,6,Graduate
1,112.0,111.0,0,0,1,0,0,21,6,Graduate
1,133.0,128.5,1,0,1,0,1,18,6,Dropout
1,142.0,133.0,0,0,1,0,1,20,8,Graduate
1,123.0,114.6,1,1,0,0,0,18,5,Dropout
1,103.0,104.1,0,0,1,0,0,20,6,Dropout
1,140.0,127.6,1,0,1,0,0,23,7,Graduate
1,159.0,151.0,1,0,1,0,0,18,6,Graduate
1,140.0,135.7,1,0,1,0,0,20,6,Graduate
1,148.0,137.8,1,0,1,0,1,18,8,Graduate
1,112.0,117.3,1,0,1,0,0,20,5,Graduate
1,131.0,121.2,1,0,1,0,0,18,7,Graduate
1,145.0,129.3,1,0,1,0,0,20,6,Graduate
1,133.1,123.0,1,0,1,0,0,19,8,Graduate
1,140.0,140.0,0,0,1,0,0,21,6,Graduate
2,140.0,140.0,0,0,1,0,0,33,6,Graduate
1,150.0,144.6,0,1,0,0,0,24,5,Dropout
1,120.0,118.3,0,0,1,0,1,20,11,Graduate
1,156.0,153.6,1,0,1,0,0,18,0,Graduate
1,167.0,158.3,1,0,1,0,0,18,6,Graduate
1,133.1,100.0,0,1,1,0,0,29,6,Dropout
1,147.0,134.9,0,0,1,0,0,18,7,Graduate
1,129.0,142.0,1,0,1,0,0,19,6,Graduate
1,136.0,127.3,1,0,1,0,0,19,0,Dropout
1,128.0,116.5,0,0,1,0,1,18,6,Graduate
1,140.0,138.6,0,0,1,0,1,19,7,Graduate
1,141.0,133.0,0,0,1,0,0,20,14,Dropout
1,125.0,118.0,1,0,1,0,1,19,6,Graduate
1,140.0,128.5,1,0,1,0,1,18,8,Graduate
1,140.0,129.9,0,0,1,0,1,19,6,Graduate
1,137.0,125.8,0,1,1,1,0,20,6,Dropout
1,138.0,124.7,1,0,1,1,0,18,7,Dropout
1,130.0,154.9,0,1,0,1,0,35,6,Dropout
1,136.0,129.0,1,0,1,1,1,19,0,Graduate
1,136.0,127.3,1,0,1,1,0,19,5,Dropout
1,133.1,100.5,0,0,1,1,0,24,7,Dropout
1,140.0,122.0,1,1,0,1,0,29,6,Dropout
1,150.0,140.0,0,0,1,1,0,24,7,Graduate
1,121.0,116.1,1,0,1,1,0,19,6,Graduate
2,120.0,130.0,1,0,1,1,0,37,0,Dropout
1,143.0,146.2,1,0,1,1,0,18,6,Graduate
1,132.0,127.8,1,0,0,1,0,18,5,Dropout
1,131.0,132.4,1,1,0,1,0,18,6,Dropout
1,149.0,129.3,1,0,1,1,0,18,8,Graduate
1,124.0,125.4,1,0,1,1,0,19,6,Graduate
1,140.0,132.0,0,0,1,1,0,19,6,Dropout
1,170.0,170.0,1,1,1,1,0,21,6,Graduate
1,126.0,115.5,0,0,1,1,0,18,7,Graduate
1,129.0,127.6,1,0,1,1,0,19,5,Dropout
1,140.0,140.0,0,0,1,1,0,25,6,Graduate
1,130.0,120.2,1,0,1,1,0,22,6,Graduate
1,130.0,150.0,0,0,1,1,0,24,8,Graduate
1,99.0,100.0,1,0,1,1,0,19,7,Graduate
1,129.0,128.0,0,0,0,1,0,20,0,Dropout
1,132.0,128.0,1,0,1,1,1,19,8,Graduate
1,110.0,107.2,1,0,1,1,0,19,6,Dropout
1,116.0,110.1,1,0,1,1,0,19,6,Graduate
1,119.0,119.0,0,1,1,1,0,23,6,Dropout
2,120.0,155.5,0,0,1,1,0,47,6,Dropout
1,117.0,118.4,0,0,1,1,0,19,6,Graduate
1,137.0,141.2,1,0,1,1,0,19,0,Graduate
1,124.0,119.1,1,0,1,1,0,18,0,Dropout
1,151.0,111.0,0,0,1,1,0,28,5,Dropout
1,138.6,138.6,1,0,1,1,0,20,6,Dropout
1,136.0,150.4,1,0,1,1,1,21,0,Graduate
1,133.1,102.5,0,1,0,1,0,24,6,Dropout
1,150.0,122.3,0,0,1,1,0,28,6,Graduate
1,133.0,126.4,1,0,1,1,1,18,7,Graduate
1,133.1,100.0,0,0,1,1,0,48,6,Dropout
1,129.0,117.1,1,0,1,1,0,21,6,Graduate
1,130.0,129.4,1,1,0,1,0,23,5,Dropout
1,141.0,138.9,1,0,1,1,0,18,5,Graduate
1,140.0,138.6,0,0,1,1,0,22,6,Dropout
1,122.0,133.9,1,0,1,1,0,25,13,Dropout
1,140.0,140.0,0,1,1,1,0,27,13,Dropout
1,133.1,95.1,0,0,0,1,0,49,5,Dropout
1,120.0,128.2,0,0,0,1,0,31,5,Dropout
1,133.1,121.5,0,0,1,1,0,54,6,Dropout
1,120.0,120.0,1,1,0,1,0,25,21,Dropout
1,120.0,120.0,0,0,1,1,0,28,6,Dropout
2,133.1,107.0,0,0,1,1,0,41,7,Graduate
1,123.0,114.4,0,0,1,1,0,22,5,Dropout
1,178.0,157.7,0,0,1,1,0,34,6,Dropout
1,130.0,150.0,0,1,0,1,0,28,11,Dropout
1,140.0,140.0,0,0,1,1,0,50,6,Dropout
1,108.0,109.1,1,0,1,1,0,19,5,Dropout
1,120.0,120.6,0,0,1,1,0,18,7,Dropout
2,100.0,161.9,0,0,1,1,0,59,5,Dropout
2,140.0,140.0,1,0,0,1,0,33,5,Dropout
1,133.1,178.0,1,0,1,1,1,23,6,Graduate
2,133.1,138.3,0,0,1,1,0,44,5,Dropout
2,140.0,128.0,1,0,1,1,0,37,6,Dropout
2,100.0,139.0,0,0,1,1,0,36,0,Dropout
1,123.0,113.2,0,0,0,1,0,22,5,Dropout
2,133.1,139.0,0,0,1,1,0,49,6,Graduate
1,135.0,110.0,1,0,1,1,0,23,6,Graduate
2,120.0,161.1,0,0,1,1,0,47,6,Dropout
1,130.0,130.0,0,0,1,1,0,28,18,Graduate
1,133.1,121.0,0,1,0,1,0,21,6,Dropout
1,120.0,118.6,0,0,1,1,0,21,11,Graduate
2,133.1,115.8,0,0,0,1,0,49,5,Dropout
1,120.0,160.0,0,0,1,1,0,40,5,Graduate
1,125.0,114.5,0,0,1,1,1,22,6,Graduate
1,133.1,121.7,0,0,1,1,0,31,5,Dropout
1,120.0,115.0,0,0,1,1,0,30,6,Dropout
1,127.0,125.3,0,0,1,1,0,19,6,Graduate
1,131.0,131.0,0,0,1,1,0,22,5,Dropout
1,127.0,126.3,0,0,1,1,0,19,6,Graduate
1,132.0,127.1,0,0,0,1,0,21,0,Dropout
1,137.0,138.4,0,0,1,1,0,19,6,Graduate
1,126.0,100.0,1,0,1,1,0,22,5,Dropout
1,136.0,126.2,0,0,1,1,0,22,6,Graduate
1,124.0,118.8,0,0,1,1,0,19,6,Graduate
1,137.0,124.5,0,0,0,1,0,26,6,Dropout
1,133.1,95.0,0,0,1,1,0,20,5,Dropout
1,140.0,140.0,1,0,0,1,0,18,5,Dropout
4,133.1,125.4,0,0,1,1,0,39,2,Dropout
1,141.0,128.0,0,0,1,1,0,18,8,Dropout
1,130.0,129.3,0,0,1,1,1,18,5,Graduate
1,160.0,152.0,0,0,1,1,1,19,6,Graduate
1,140.0,128.8,0,0,1,1,0,18,7,Graduate
1,150.0,152.8,1,0,1,1,1,18,5,Dropout
1,150.0,150.0,1,0,1,1,0,22,5,Graduate
1,133.1,112.0,0,0,1,1,0,19,6,Graduate
1,152.0,135.6,1,0,1,1,0,18,5,Dropout
1,133.1,134.4,0,1,0,1,0,31,5,Dropout
1,130.0,120.5,0,0,1,1,0,28,5,Dropout
1,148.0,141.4,0,0,1,1,0,19,6,Dropout
1,148.0,145.2,0,0,1,1,0,20,6,Graduate
4,130.0,140.0,0,0,1,1,0,50,6,Dropout
2,130.0,140.0,1,0,1,1,0,31,5,Dropout
