admission_grade,age_at_enrollment,application_order,course,curricular_units_1st_sem_approved,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,daytime_evening_attendance,debtor,displaced,educational_special_needs,fathers_occupation,fathers_qualification,gdp,gender,inflation_rate,international,marital_status,mothers_occupation,mothers_qualification,nationality,previous_qualification,previous_qualification_grade,scholarship_holder,target,tuition_fees_up_to_date,unemployment_rate,dataset_marker
128.0,18,1,9500,0,0,8,8,0.0,3,0,8,1,0,0,0,90,1,1.74,1,1.4,0,1,90,19,1,1,141.0,0,Dropout,1,10.8,df2
129.3,18,3,9119,5,0,5,5,13.0,0,0,5,1,0,0,0,3,38,3.51,1,1.4,0,1,3,1,1,1,130.0,1,Graduate,1,8.9,df2
152.0,19,1,9238,6,0,6,7,13.857142857142858,0,0,6,1,0,0,0,9,38,0.79,1,-0.3,0,1,9,19,1,1,160.0,1,Graduate,1,13.9,df2
128.8,18,1,9500,6,0,7,7,13.391666666666666,0,0,8,1,0,0,0,9,19,1.79,1,0.5,0,1,9,1,1,1,140.0,0,Graduate,1,12.4,df2
152.8,18,1,9147,4,0,5,7,12.75,0,0,5,1,0,1,0,4,19,0.32,1,2.6,0,1,0,34,1,1,150.0,1,Dropout,1,7.6,df2
150.0,22,1,9130,4,0,5,7,14.5,0,0,5,1,0,1,0,6,37,1.74,1,1.4,0,1,6,37,1,39,150.0,0,Graduate,1,10.8,df2
112.0,19,1,9238,6,0,6,7,12.166666666666666,0,0,6,1,0,0,0,4,1,1.79,1,0.5,0,1,3,1,1,1,133.1,0,Graduate,1,12.4,df2
135.6,18,1,9130,5,0,5,5,15.4,0,0,5,1,0,1,0,8,37,-1.7,1,3.7,0,1,9,19,1,1,152.0,0,Dropout,1,12.7,df2
134.4,31,1,9119,2,0,5,9,13.333333333333334,0,0,5,1,1,0,0,3,1,-0.92,1,0.3,0,1,4,1,1,19,133.1,0,Dropout,0,16.2,df2
120.5,28,1,9991,0,0,5,5,0.0,0,0,5,0,0,0,0,3,1,-1.7,1,3.7,0,1,3,3,1,1,130.0,0,Dropout,1,12.7,df2
141.4,19,1,9070,0,0,6,0,0.0,0,0,6,1,0,0,0,8,1,-4.06,1,2.8,0,1,4,1,1,1,148.0,0,Dropout,1,15.5,df2
145.2,20,1,9254,6,0,6,7,13.714285714285714,0,0,6,1,0,0,0,8,1,-0.92,1,0.3,0,1,4,1,1,1,148.0,0,Graduate,1,16.2,df2
140.0,50,1,9238,4,0,6,7,12.25,0,0,6,1,0,0,0,2,3,3.51,1,1.4,0,4,9,19,1,1,130.0,0,Dropout,1,8.9,df2
140.0,31,1,9991,1,0,5,8,11.0,0,0,5,0,0,1,0,9,37,-3.12,1,-0.8,0,2,9,37,1,1,130.0,0,Dropout,1,9.4,df2
112.6,21,1,9238,6,0,6,9,10.166666666666666,0,0,6,1,0,1,0,2,3,-1.7,1,3.7,0,1,9,1,1,1,122.0,0,Graduate,1,12.7,df2
106.8,34,1,9119,1,0,5,8,10.0,0,0,5,1,0,0,0,9,37,3.51,1,1.4,0,2,9,37,1,1,110.0,0,Dropout,1,8.9,df2
120.0,40,1,9991,2,0,5,10,10.5,0,0,5,0,0,1,0,4,37,-3.12,1,-0.8,0,2,1,37,1,1,110.0,0,Dropout,0,9.4,df2
160.6,18,1,171,0,0,0,0,0.0,0,0,0,1,0,1,0,2,19,-1.7,1,3.7,0,1,9,38,1,1,170.0,1,Graduate,1,12.7,df2
130.0,46,1,9070,0,0,6,6,0.0,0,0,6,1,1,0,0,10,38,-4.06,1,2.8,0,2,5,37,1,12,110.0,1,Dropout,0,15.5,df2
110.0,37,5,8014,0,0,6,12,0.0,0,0,5,0,0,0,0,0,34,0.32,1,2.6,0,1,0,34,1,1,110.0,0,Dropout,1,7.6,df2
110.0,31,1,9003,0,0,6,8,0.0,0,0,6,1,0,1,0,7,37,-0.92,1,0.3,0,1,9,19,1,1,133.1,0,Dropout,1,16.2,df2
145.8,34,1,9003,5,0,6,15,13.333333333333334,0,0,6,1,0,0,0,10,19,1.79,1,0.5,0,1,4,1,1,1,133.1,0,Graduate,1,12.4,df2
130.2,18,6,171,0,0,0,0,0.0,0,0,0,1,0,1,0,4,10,-3.12,1,-0.8,0,1,4,10,1,1,126.0,1,Dropout,1,9.4,df2
122.3,18,1,9670,6,0,6,7,13.571428571428571,0,0,6,1,0,0,0,9,37,1.79,1,0.5,0,1,9,38,1,1,137.0,1,Graduate,1,12.4,df2
125.4,19,4,9070,6,0,6,6,12.833333333333334,0,0,6,1,0,1,0,3,1,2.02,1,0.6,0,1,3,1,1,1,117.0,1,Graduate,1,11.1,df2
130.0,40,1,9991,4,1,5,6,10.25,0,3,8,0,0,0,0,4,19,-4.06,1,2.8,0,1,9,37,1,1,100.0,0,Dropout,1,15.5,df2
150.0,25,1,9130,0,0,6,6,0.0,0,0,6,1,0,0,0,9,38,1.79,1,0.5,0,1,9,1,1,1,120.0,0,Dropout,1,12.4,df2
116.9,20,5,9119,4,0,5,5,14.5,0,0,6,1,1,1,0,9,38,2.02,1,0.6,0,1,5,38,1,1,126.0,0,Dropout,1,11.1,df2
95.8,43,1,9003,0,0,6,0,0.0,0,0,6,1,0,1,0,10,37,-4.06,1,2.8,0,1,9,37,1,1,111.0,0,Dropout,0,15.5,df2
150.0,35,1,9003,18,16,18,22,11.666666666666666,0,12,13,1,0,0,0,1,4,-4.06,1,2.8,0,1,4,2,1,1,150.0,0,Graduate,1,15.5,df2
118.5,23,2,9991,4,0,5,6,13.0,0,0,5,0,0,0,0,4,19,0.32,1,2.6,0,1,9,37,1,1,116.0,0,Graduate,1,7.6,df2
131.1,19,1,9500,7,0,7,8,12.12142857142857,0,0,9,1,0,0,0,2,3,1.79,1,0.5,0,1,2,3,1,1,130.0,0,Graduate,1,12.4,df2
150.3,21,1,9085,9,7,11,15,14.22222222222222,0,4,9,1,0,1,0,8,19,3.51,1,1.4,0,1,3,1,1,42,150.0,1,Graduate,1,8.9,df2
105.6,20,1,9119,5,0,5,7,12.166666666666666,0,0,5,1,0,1,0,3,1,1.79,1,0.5,0,1,4,1,1,1,108.0,0,Graduate,1,12.4,df2
125.3,30,1,9670,0,0,6,0,0.0,0,0,6,1,0,0,1,3,19,1.79,1,0.5,0,1,3,19,1,1,133.1,1,Dropout,1,12.4,df2
131.0,44,1,9254,6,0,6,6,12.666666666666666,0,0,6,1,0,1,0,9,19,1.79,1,0.5,0,4,9,37,1,1,120.0,0,Graduate,1,12.4,df2
127.0,19,1,9500,7,0,8,8,13.614285714285714,0,0,8,1,0,0,0,9,3,-1.7,1,3.7,0,1,4,19,1,1,146.0,0,Graduate,1,12.7,df2
150.0,22,1,9130,12,11,18,32,12.857142857142858,1,8,12,1,0,1,0,6,1,-0.92,1,0.3,0,1,3,2,1,39,150.0,0,Graduate,1,16.2,df2
149.2,18,1,9130,4,0,5,7,14.0,0,0,5,1,0,0,0,2,3,0.32,1,2.6,0,1,1,3,1,1,160.0,0,Graduate,1,7.6,df2
121.5,21,1,9670,4,0,6,8,14.75,0,0,6,1,0,1,0,9,37,-1.7,1,3.7,0,1,9,37,1,1,125.0,1,Graduate,1,12.7,df2
137.3,18,2,9085,0,0,6,0,0.0,0,0,6,1,0,0,0,90,19,0.32,1,2.6,0,1,90,37,1,1,125.0,0,Dropout,1,7.6,df2
119.6,18,4,9670,6,0,6,8,13.625,0,0,6,1,0,1,0,3,1,2.02,1,0.6,0,1,2,3,1,1,122.0,0,Graduate,1,11.1,df2
141.5,19,1,171,0,0,0,0,0.0,0,0,0,1,0,0,0,3,1,0.32,1,2.6,0,1,4,1,1,1,138.0,0,Graduate,1,7.6,df2
150.0,21,1,9003,4,0,6,12,11.8,0,0,6,1,0,1,0,6,38,-0.92,1,0.3,0,1,6,1,1,39,150.0,0,Dropout,1,16.2,df2
110.0,31,1,9003,6,0,6,8,15.125,0,0,6,1,0,0,0,2,3,-0.92,1,0.3,0,1,2,3,1,1,140.0,0,Graduate,1,16.2,df2
110.2,21,5,9254,4,0,6,10,11.5,0,0,6,1,0,1,0,3,1,-3.12,1,-0.8,0,1,2,1,1,1,113.0,0,Dropout,1,9.4,df2
120.0,27,1,9773,0,0,4,8,0.0,0,0,5,1,0,0,0,3,6,-3.12,1,-0.8,0,1,4,19,1,1,133.1,0,Dropout,1,9.4,df2
114.2,20,5,9147,3,0,5,9,10.333333333333334,0,0,5,1,0,1,0,9,19,1.79,1,0.5,0,1,9,19,1,1,118.0,0,Graduate,1,12.4,df2
121.5,19,1,9773,6,0,6,6,13.833333333333334,0,0,6,1,0,1,0,7,1,3.51,1,1.4,0,1,4,1,1,1,125.0,0,Graduate,1,8.9,df2
128.2,18,1,9130,6,0,6,7,14.0,0,0,6,1,0,1,0,8,12,1.79,1,0.5,0,1,2,12,1,1,131.0,0,Graduate,1,12.4,df2
120.0,29,1,9130,1,0,5,11,18.0,2,0,5,1,0,1,0,5,19,1.74,1,1.4,0,1,4,1,1,1,133.1,0,Dropout,1,10.8,df2
136.9,19,5,171,0,0,0,0,0.0,0,0,0,1,0,1,0,2,3,-3.12,1,-0.8,0,1,9,19,1,1,139.0,1,Graduate,1,9.4,df2
95.0,21,1,9670,4,0,6,9,13.25,0,0,6,1,0,0,0,8,37,-1.7,1,3.7,0,1,5,37,1,1,95.0,0,Dropout,0,12.7,df2
148.8,25,1,9147,4,0,5,7,14.25,0,0,5,1,0,0,0,3,1,-1.7,1,3.7,0,1,7,37,1,1,150.0,1,Graduate,1,12.7,df2
110.0,32,1,9147,0,0,5,9,0.0,1,0,5,1,0,0,0,9,37,-3.12,1,-0.8,0,1,9,37,1,1,120.0,0,Dropout,0,9.4,df2
133.9,26,1,9991,8,8,12,12,11.25,0,3,8,0,0,0,0,2,4,0.32,1,2.6,0,1,2,3,1,1,136.0,0,Dropout,0,7.6,df2
125.7,18,1,9130,6,0,6,7,13.5,0,0,6,1,0,1,0,7,37,1.79,1,0.5,0,1,9,2,1,1,133.0,1,Graduate,1,12.4,df2
116.6,19,1,9254,5,0,6,8,12.666666666666666,0,0,6,1,0,0,0,7,19,-0.92,1,0.3,0,1,4,1,1,1,125.0,1,Graduate,1,16.2,df2
141.0,19,3,9070,6,0,6,6,15.166666666666666,0,0,6,1,0,1,0,7,38,1.79,1,0.5,0,1,5,19,1,1,127.0,1,Graduate,1,12.4,df2
130.0,27,1,9119,6,4,6,6,13.166666666666666,0,2,5,1,0,0,0,4,1,2.02,1,0.6,0,1,4,1,1,40,130.0,0,Dropout,1,11.1,df2
140.0,21,1,9070,6,0,6,6,14.5,0,0,6,1,0,1,0,0,38,1.79,1,0.5,0,1,4,19,1,39,140.0,0,Graduate,1,12.4,df2
137.5,19,1,171,0,0,0,0,0.0,0,0,0,1,1,1,0,7,38,-1.7,1,3.7,0,1,5,1,1,1,135.0,0,Graduate,0,12.7,df2
120.8,18,4,9147,4,0,5,8,10.8,0,0,5,1,0,1,0,5,19,2.02,1,0.6,0,1,5,38,1,1,132.0,1,Dropout,1,11.1,df2
136.5,28,2,9238,0,0,5,6,0.0,0,0,5,1,0,0,0,5,1,0.79,1,-0.3,0,1,5,19,1,1,110.0,0,Dropout,1,13.9,df2
122.0,25,1,9003,6,3,10,23,11.428571428571429,0,2,7,1,1,0,0,1,37,-4.06,1,2.8,0,2,9,1,1,1,130.0,0,Dropout,0,15.5,df2
130.0,25,1,9003,8,8,14,24,12.5,2,6,13,1,0,0,0,4,1,-4.06,1,2.8,0,1,5,37,1,1,130.0,0,Dropout,1,15.5,df2
98.0,26,1,9254,0,0,6,6,0.0,0,0,6,1,0,0,0,5,19,1.74,1,1.4,0,1,4,4,1,1,133.1,0,Dropout,1,10.8,df2
121.0,18,3,9147,5,0,5,8,12.75,0,0,5,1,0,1,0,5,37,0.79,1,-0.3,0,1,6,37,1,1,135.0,1,Graduate,1,13.9,df2
130.0,25,1,9003,0,0,6,8,0.0,0,0,6,1,0,0,0,5,3,-0.92,1,0.3,0,1,4,1,1,1,140.0,0,Dropout,1,16.2,df2
132.8,19,2,9773,6,0,6,7,14.428571428571429,0,0,6,1,0,1,0,3,19,0.79,1,-0.3,0,1,2,3,1,1,131.0,0,Graduate,1,13.9,df2
126.3,19,1,9500,7,0,7,9,12.492857142857144,0,0,8,1,0,0,0,5,1,-0.92,1,0.3,0,1,5,1,1,1,131.0,0,Graduate,1,16.2,df2
111.5,45,1,8014,4,2,8,10,11.5,0,2,8,0,0,0,0,1,37,1.74,1,1.4,0,4,9,1,1,19,100.0,0,Dropout,1,10.8,df2
118.2,52,1,9991,5,0,5,7,11.2,0,0,5,0,0,0,0,9,37,0.32,1,2.6,0,2,9,37,1,1,140.0,0,Graduate,1,7.6,df2
115.6,20,1,9147,3,0,5,9,12.0,1,0,5,1,0,1,0,3,19,-3.12,1,-0.8,0,1,9,19,1,1,124.0,0,Dropout,0,9.4,df2
117.8,19,1,9500,7,0,8,8,15.885714285714286,0,0,8,1,0,1,0,10,37,1.74,1,1.4,0,1,5,38,1,1,130.0,0,Graduate,1,10.8,df2
127.0,21,1,9500,4,0,7,12,12.94,0,0,7,1,1,0,0,9,38,1.79,1,0.5,0,1,9,1,1,1,142.0,0,Dropout,0,12.4,df2
140.0,35,1,8014,6,0,6,6,14.0,0,0,6,0,0,0,0,9,37,-3.12,1,-0.8,0,2,9,37,1,1,150.0,0,Graduate,0,9.4,df2
106.0,36,1,171,0,0,0,0,0.0,0,0,0,1,0,1,0,7,37,0.32,1,2.6,0,2,7,37,1,12,110.0,0,Graduate,1,7.6,df2
151.0,47,1,9500,0,0,7,7,0.0,7,0,8,1,1,0,0,5,38,-4.06,1,2.8,0,4,5,37,1,19,110.0,0,Dropout,0,15.5,df2
106.4,22,1,9991,0,0,5,0,0.0,0,0,5,0,0,0,0,2,40,3.51,1,1.4,0,1,2,43,1,1,112.0,0,Dropout,1,8.9,df2
125.3,41,1,9991,4,0,5,8,11.25,0,0,5,0,0,1,0,9,37,0.32,1,2.6,0,2,9,37,1,1,100.0,0,Dropout,1,7.6,df2
130.0,26,1,9119,0,0,5,5,0.0,0,0,5,1,0,0,0,90,34,1.74,1,1.4,0,1,90,34,1,3,130.0,0,Dropout,1,10.8,df2
116.0,51,1,8014,4,0,6,13,11.25,0,0,6,0,0,0,0,90,34,1.74,0,1.4,0,2,90,34,1,1,133.1,0,Dropout,0,10.8,df2
100.0,41,2,8014,5,0,6,9,11.8,0,1,6,0,0,1,0,0,34,0.32,0,2.6,0,2,0,34,1,1,100.0,0,Graduate,1,7.6,df2
118.5,23,2,9147,8,5,10,19,11.625,1,4,10,1,0,1,0,9,37,0.32,1,2.6,0,1,9,34,1,1,130.0,0,Graduate,1,7.6,df2
118.9,22,2,9238,0,0,6,11,0.0,0,0,5,1,0,1,0,5,30,-3.12,1,-0.8,0,1,0,34,1,1,129.0,0,Dropout,1,9.4,df2
119.3,25,2,9070,4,0,6,8,10.25,0,0,6,1,0,1,1,9,37,-1.7,1,3.7,0,1,9,37,1,1,127.0,1,Dropout,1,12.7,df2
135.8,25,1,9991,15,14,15,16,10.8,0,13,14,0,0,1,0,9,37,-3.12,1,-0.8,0,1,9,37,1,1,140.0,0,Graduate,1,9.4,df2
130.0,22,1,171,11,5,12,15,12.545454545454543,0,4,11,1,0,1,0,9,19,3.51,1,1.4,0,1,9,1,1,42,130.0,1,Graduate,0,8.9,df2
150.0,47,1,9085,0,0,6,0,0.0,0,0,6,1,0,0,0,10,38,-0.92,1,0.3,0,1,9,38,1,2,140.0,0,Dropout,1,16.2,df2
111.9,41,1,9991,0,0,5,5,0.0,0,0,5,0,0,1,0,5,37,0.32,1,2.6,0,2,5,37,1,19,133.1,0,Dropout,1,7.6,df2
150.1,43,1,9003,6,0,6,9,14.77777777777778,0,0,6,1,0,1,0,9,37,0.79,1,-0.3,0,1,9,37,1,1,120.0,0,Graduate,1,13.9,df2
130.0,29,1,9003,0,0,3,4,0.0,0,0,4,1,0,0,0,8,37,-0.92,1,0.3,0,1,9,1,1,1,133.1,0,Dropout,1,16.2,df2
128.0,30,2,9119,0,0,2,2,0.0,0,0,2,1,0,0,0,5,37,0.32,1,2.6,0,1,5,37,1,1,120.0,0,Dropout,1,7.6,df2
102.5,26,2,9147,0,0,4,4,0.0,0,0,5,1,0,0,0,9,38,-1.7,1,3.7,0,1,9,19,1,38,133.1,0,Dropout,0,12.7,df2
102.5,27,2,9991,0,0,5,10,0.0,0,0,5,0,0,0,0,9,38,-4.06,1,2.8,0,1,9,19,1,1,133.1,0,Dropout,0,15.5,df2
110.0,36,2,9670,5,0,5,5,11.4,0,0,5,1,0,0,0,9,37,-3.12,1,-0.8,0,2,9,37,1,1,100.0,1,Graduate,1,9.4,df2
114.0,29,1,9003,6,3,9,13,11.666666666666666,0,2,7,1,0,0,0,10,19,-4.06,1,2.8,0,1,4,1,1,19,133.1,0,Dropout,1,15.5,df2
128.2,35,1,9119,7,6,10,12,11.285714285714286,0,2,8,1,0,1,0,0,34,-3.12,1,-0.8,0,1,0,34,1,1,120.0,0,Dropout,1,9.4,df2
116.5,18,1,9773,4,0,6,12,11.5,0,0,6,1,0,0,0,3,38,1.74,1,1.4,0,1,6,38,1,1,128.0,1,Graduate,1,10.8,df2
149.3,24,1,9991,5,0,5,5,16.0,0,0,5,0,0,0,0,9,37,3.51,1,1.4,0,1,9,38,1,1,172.0,1,Graduate,1,8.9,df2
134.1,18,3,9773,6,0,6,6,12.5,0,0,6,1,0,1,0,7,38,1.74,1,1.4,0,1,9,38,1,1,146.0,1,Dropout,1,10.8,df2
133.5,21,1,9119,5,0,5,10,13.0,0,0,5,1,0,1,0,8,37,-3.12,1,-0.8,0,1,5,38,1,1,150.0,0,Graduate,1,9.4,df2
110.0,32,1,9003,13,8,18,27,13.714285714285714,1,7,12,1,0,0,0,6,3,-4.06,1,2.8,0,1,2,1,1,1,130.0,0,Graduate,1,15.5,df2
107.5,22,4,9119,3,0,5,9,12.333333333333334,0,0,6,1,0,1,0,5,37,2.02,1,0.6,0,1,9,37,1,1,111.0,1,Dropout,1,11.1,df2
130.0,32,1,9003,11,11,17,31,12.727272727272728,4,10,12,1,0,1,0,7,38,-4.06,1,2.8,0,1,9,1,1,3,130.0,0,Dropout,0,15.5,df2
111.6,35,1,9670,1,1,5,5,14.0,0,0,5,1,0,0,0,0,34,-3.12,1,-0.8,0,1,0,34,1,6,170.0,0,Dropout,1,9.4,df2
101.0,23,3,9147,0,0,5,0,0.0,0,0,5,1,0,1,0,7,38,3.51,1,1.4,0,1,4,1,1,1,133.1,0,Dropout,0,8.9,df2
128.2,35,1,9670,0,0,5,5,0.0,0,0,5,1,0,0,0,0,34,-3.12,1,-0.8,0,2,0,34,1,1,120.0,0,Dropout,1,9.4,df2
150.0,32,1,9003,6,0,6,8,18.875,0,6,12,1,0,0,0,6,19,-0.92,1,0.3,0,2,4,3,1,3,110.0,0,Graduate,1,16.2,df2
142.8,20,1,9853,0,0,6,12,0.0,0,0,6,1,0,0,0,0,34,0.32,1,2.6,0,1,0,34,1,1,133.1,0,Dropout,1,7.6,df2
150.0,44,1,9991,7,3,7,9,13.5,0,0,5,0,0,1,0,6,37,3.51,1,1.4,0,1,6,37,1,40,150.0,0,Dropout,1,8.9,df2
156.5,53,1,9254,2,7,11,12,15.0,7,4,9,1,0,0,0,10,19,-0.92,1,0.3,0,2,9,37,1,19,133.1,0,Graduate,1,16.2,df2
98.6,28,1,9119,0,0,5,10,0.0,0,0,5,1,1,0,0,4,37,1.79,1,0.5,0,1,9,37,1,19,120.0,0,Dropout,0,12.4,df2
130.0,31,1,9991,9,9,9,9,14.22222222222222,0,5,5,0,0,0,0,9,37,-1.7,1,3.7,0,1,9,37,1,3,130.0,0,Dropout,1,12.7,df2
120.0,44,1,9003,4,2,7,14,12.0,2,0,6,1,1,0,0,10,3,-4.06,1,2.8,0,1,9,1,1,1,100.0,0,Dropout,0,15.5,df2
127.7,19,1,9085,5,0,5,9,12.6,1,0,5,1,0,1,0,9,1,-1.7,1,3.7,0,1,9,1,1,1,142.0,0,Graduate,1,12.7,df2
147.7,18,1,9119,0,0,5,5,0.0,0,0,5,1,0,0,0,5,19,-3.12,1,-0.8,0,1,3,3,1,1,148.0,1,Dropout,1,9.4,df2
170.0,20,1,9003,6,0,6,8,14.5,0,0,6,1,0,1,0,5,19,-0.92,1,0.3,0,1,5,19,1,39,170.0,0,Graduate,1,16.2,df2
110.2,55,1,9070,6,0,6,6,14.5,0,0,6,1,0,0,0,7,37,2.02,1,0.6,0,1,7,37,1,1,110.0,0,Graduate,1,11.1,df2
121.0,19,2,9119,0,0,5,0,0.0,0,0,5,1,0,0,0,5,19,1.79,1,0.5,0,1,5,12,1,1,135.0,0,Dropout,1,12.4,df2
129.9,18,1,9147,5,0,5,5,11.6,0,0,5,1,0,0,0,9,37,1.79,1,0.5,0,1,9,19,1,1,133.0,0,Graduate,1,12.4,df2
132.0,43,1,9773,4,0,6,10,11.75,0,0,6,1,0,0,0,4,37,-4.06,1,2.8,0,2,7,37,1,1,133.1,0,Dropout,1,15.5,df2
125.9,18,3,9254,0,0,6,0,0.0,0,0,6,1,0,1,0,6,19,0.79,1,-0.3,0,1,9,19,1,1,121.0,0,Dropout,1,13.9,df2
165.7,18,1,171,0,0,0,0,0.0,0,0,0,1,0,1,0,2,3,-3.12,1,-0.8,0,1,2,3,1,1,159.0,0,Dropout,1,9.4,df2
122.7,20,5,9254,0,0,6,7,0.0,0,0,6,1,1,1,0,9,38,3.51,1,1.4,0,1,9,37,1,1,130.0,1,Dropout,1,8.9,df2
141.4,29,1,9991,4,0,5,7,11.25,0,0,5,0,1,0,0,9,19,1.74,1,1.4,0,2,9,37,1,1,121.0,0,Dropout,0,10.8,df2
156.4,44,1,9130,5,0,6,9,11.571428571428571,0,0,6,1,1,1,0,10,37,0.79,1,-0.3,0,1,9,37,1,19,133.1,0,Dropout,1,13.9,df2
131.7,20,1,9070,4,3,6,6,12.75,0,3,9,1,0,1,0,7,37,1.79,1,0.5,0,1,8,38,1,1,125.0,0,Dropout,1,12.4,df2
104.7,36,2,9147,0,0,4,4,0.0,0,0,5,1,0,1,0,9,37,1.74,1,1.4,0,2,9,37,1,1,120.0,0,Dropout,1,10.8,df2
110.0,29,1,9085,0,0,5,5,0.0,0,0,5,1,0,0,0,90,37,-1.7,1,3.7,0,2,90,37,1,19,110.0,0,Dropout,0,12.7,df2
129.1,18,1,9670,4,0,6,6,11.25,0,0,6,1,0,1,0,9,1,1.74,1,1.4,0,1,9,1,1,1,120.0,0,Dropout,1,10.8,df2
120.0,24,1,9003,0,0,6,0,0.0,0,0,6,1,0,0,0,6,1,0.79,1,-0.3,0,1,1,1,1,1,133.1,0,Dropout,0,13.9,df2
127.0,20,1,9773,6,0,6,6,14.333333333333334,0,0,6,1,0,0,0,5,19,-4.06,1,2.8,0,1,2,3,1,1,133.1,0,Graduate,1,15.5,df2
151.5,45,1,8014,0,0,6,7,0.0,0,0,5,0,1,0,0,9,37,-0.92,1,0.3,0,2,9,19,1,19,133.1,0,Dropout,0,16.2,df2
126.8,28,2,9500,20,18,23,23,13.5,3,18,23,1,0,1,0,4,37,0.32,1,2.6,0,1,4,38,1,1,130.0,1,Graduate,1,7.6,df2
125.6,18,1,9500,7,0,7,7,12.444285714285714,0,0,8,1,0,1,0,7,19,1.79,1,0.5,0,1,4,1,1,1,128.0,0,Graduate,1,12.4,df2
127.8,23,2,9147,3,0,5,7,10.666666666666666,1,0,5,1,0,1,0,4,19,-3.12,1,-0.8,0,1,9,19,1,1,140.0,0,Dropout,1,9.4,df2
131.3,22,1,9070,6,1,6,6,12.666666666666666,0,1,6,1,0,0,0,5,19,1.79,1,0.5,0,1,5,19,1,1,140.0,1,Graduate,1,12.4,df2
155.7,33,1,9991,5,0,5,5,13.2,0,0,5,0,0,0,0,5,38,1.74,1,1.4,0,1,5,37,1,12,120.0,0,Graduate,1,10.8,df2
128.5,21,1,9003,10,7,12,20,12.7,0,5,12,1,0,0,0,6,38,3.51,1,1.4,0,1,9,1,1,42,130.0,0,Graduate,1,8.9,df2
170.0,45,1,9147,5,0,5,6,14.833333333333334,0,0,5,1,0,0,0,5,37,-4.06,1,2.8,0,2,9,37,1,1,100.0,0,Graduate,1,15.5,df2
100.0,44,1,9003,4,4,10,10,11.5,0,1,7,1,0,0,0,9,37,-4.06,1,2.8,0,2,9,37,1,1,133.1,0,Dropout,0,15.5,df2
107.2,42,1,9670,0,0,6,0,0.0,0,0,6,1,0,0,0,99,19,-1.7,1,3.7,0,4,90,19,1,1,110.0,0,Dropout,1,12.7,df2
139.3,20,1,9147,0,0,5,0,0.0,0,0,5,1,0,1,0,7,1,1.79,1,0.5,0,1,9,19,1,1,147.0,0,Dropout,1,12.4,df2
122.3,20,2,9254,6,0,6,7,14.714285714285714,0,0,6,1,0,1,0,8,38,3.51,1,1.4,0,1,2,1,1,1,137.0,1,Graduate,1,8.9,df2
128.5,26,1,8014,4,2,8,13,10.5,0,5,10,0,1,0,0,4,1,1.79,1,0.5,0,1,4,1,1,1,120.0,0,Dropout,0,12.4,df2
150.0,31,1,9003,6,0,6,10,15.0,0,0,6,1,0,0,0,7,37,0.79,1,-0.3,0,2,8,37,1,1,133.1,0,Graduate,1,13.9,df2
136.1,19,1,9773,6,0,6,6,12.666666666666666,0,0,6,1,1,0,0,9,19,-0.92,1,0.3,0,1,9,1,1,1,142.0,1,Graduate,1,16.2,df2
128.0,28,1,9773,6,0,6,7,13.166666666666666,0,0,6,1,0,1,0,0,37,0.32,1,2.6,0,1,0,37,1,19,100.0,0,Graduate,1,7.6,df2
158.1,20,1,171,0,0,0,0,0.0,0,0,0,1,0,1,0,9,37,1.74,1,1.4,0,1,9,19,1,1,149.0,1,Graduate,1,10.8,df2
108.7,43,2,8014,6,0,6,6,13.0,0,0,6,0,0,1,0,10,1,-3.12,0,-0.8,0,2,9,37,1,1,110.0,0,Graduate,1,9.4,df2
110.0,25,1,171,0,0,0,0,0.0,0,0,0,1,0,0,0,7,19,-4.06,1,2.8,1,1,2,1,101,19,133.1,1,Dropout,1,15.5,df2
120.0,40,1,9238,2,0,6,13,10.0,0,0,6,1,1,0,1,9,37,-0.92,0,0.3,0,1,9,37,1,19,133.1,0,Dropout,1,16.2,df2
150.0,20,1,9085,6,2,6,7,13.333333333333334,0,1,6,1,0,0,0,1,4,1.79,0,0.5,1,1,1,5,6,39,150.0,0,Graduate,1,12.4,df2
113.0,46,1,8014,3,0,6,13,12.333333333333334,0,0,6,0,0,0,0,1,37,2.02,0,0.6,0,2,9,37,1,12,133.1,0,Graduate,1,11.1,df2
118.6,26,1,33,20,14,21,23,13.181818181818182,0,10,14,1,0,0,0,7,37,3.51,0,1.4,0,1,5,19,1,1,121.0,0,Graduate,1,8.9,df2
148.8,34,1,9500,6,0,7,7,12.513333333333334,0,0,8,1,0,0,0,5,1,1.79,0,0.5,0,2,5,3,1,1,133.1,1,Graduate,1,12.4,df2
120.3,19,3,9853,0,0,6,0,0.0,0,0,6,1,0,1,0,5,37,1.74,0,1.4,0,1,9,38,1,1,122.0,0,Dropout,1,10.8,df2
127.0,18,6,9500,7,0,8,8,13.585714285714284,0,0,8,1,0,1,0,9,19,-1.7,0,3.7,0,1,9,19,1,1,143.0,1,Graduate,1,12.7,df2
113.8,18,1,9556,7,0,7,9,11.155555555555557,0,0,8,1,0,1,0,9,19,-1.7,0,3.7,0,1,4,19,1,1,123.0,0,Graduate,1,12.7,df2
