admission_grade,age_at_enrollment,application_order,course,curricular_units_1st_sem_approved,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,daytime_evening_attendance,debtor,displaced,educational_special_needs,fathers_occupation,fathers_qualification,gdp,gender,inflation_rate,international,marital_status,mothers_occupation,mothers_qualification,nationality,previous_qualification,previous_qualification_grade,scholarship_holder,target,tuition_fees_up_to_date,unemployment_rate,dataset_marker
111.9,20,2,9853,6,0,6,6,12.0,0,0,6,1,0,1,0,9,19,0.32,1,2.6,0,1,9,1,1,1,114.0,1,Enrolled,1,7.6,df1
100.5,43,1,9500,7,0,8,8,11.635714285714286,0,0,8,1,0,1,0,7,38,1.74,1,1.4,0,2,9,37,1,19,133.1,0,Enrolled,1,10.8,df1
123.3,18,5,9119,4,0,5,9,12.5,0,0,5,1,1,1,0,5,19,1.79,1,0.5,0,1,5,19,1,1,138.0,0,Enrolled,1,12.4,df1
114.3,40,1,9991,3,0,5,9,11.0,0,0,5,0,0,0,0,99,34,0.32,1,2.6,0,2,99,34,1,1,160.0,0,Enrolled,1,7.6,df1
97.0,27,1,9254,6,0,6,6,10.666666666666666,0,0,6,1,0,0,0,1,37,1.74,1,1.4,0,1,1,37,1,1,133.1,0,Enrolled,1,10.8,df1
140.0,26,1,9003,0,0,6,6,0.0,0,0,6,1,1,1,0,134,1,3.51,1,1.4,0,1,134,38,1,39,140.0,0,Enrolled,1,8.9,df1
122.5,20,2,9119,5,0,5,7,10.8,0,0,5,1,0,1,0,192,38,3.51,1,1.4,0,1,141,1,1,1,126.0,0,Enrolled,1,8.9,df1
115.7,20,1,9147,5,0,5,7,11.0,0,0,5,1,0,0,0,8,38,3.51,1,1.4,0,1,9,19,1,1,130.0,0,Enrolled,1,8.9,df1
166.0,20,1,9119,0,0,5,7,0.0,0,0,5,1,1,1,0,9,19,-3.12,1,-0.8,0,1,9,37,1,1,140.0,0,Enrolled,1,9.4,df1
125.3,30,1,9500,4,0,7,12,14.4,0,0,7,1,1,0,0,123,2,1.79,1,0.5,0,1,144,1,1,1,120.0,0,Enrolled,1,12.4,df1
109.1,21,1,9670,4,0,6,11,12.25,0,0,6,1,1,0,0,171,19,2.02,1,0.6,0,1,191,19,1,1,115.0,0,Enrolled,0,11.1,df1
108.0,19,1,9670,0,0,5,10,0.0,0,0,5,1,0,0,0,4,1,0.32,1,2.6,0,1,4,1,1,1,109.0,0,Enrolled,1,7.6,df1
130.0,25,1,9556,7,0,7,14,11.95,0,0,8,1,0,0,0,2,3,-1.7,0,3.7,0,4,9,19,1,1,160.0,0,Enrolled,1,12.7,df1
112.8,26,2,9556,0,0,7,7,0.0,0,0,8,1,0,0,0,9,38,1.74,0,1.4,0,2,9,19,1,1,110.0,1,Enrolled,1,10.8,df1
128.3,19,2,9147,3,0,5,10,11.0,0,0,5,1,0,1,0,2,3,-1.7,0,3.7,0,1,2,2,1,1,129.0,0,Enrolled,1,12.7,df1
100.0,21,1,9085,4,0,6,11,11.75,0,0,6,1,0,0,0,5,3,0.79,0,-0.3,0,1,2,3,1,1,127.0,0,Enrolled,1,13.9,df1
123.0,21,1,9130,1,0,5,12,11.0,0,0,5,1,0,1,0,2,5,-1.7,0,3.7,0,1,2,4,1,1,138.0,0,Enrolled,1,12.7,df1
120.0,26,1,9085,6,0,6,8,15.428571428571429,0,0,6,1,0,0,0,9,1,2.02,0,0.6,0,1,2,4,1,1,130.0,0,Enrolled,0,11.1,df1
122.0,20,1,9500,7,0,8,8,14.014285714285714,0,0,8,1,0,1,0,4,19,-1.7,0,3.7,0,1,4,19,1,1,131.0,0,Enrolled,1,12.7,df1
110.7,18,2,9238,2,0,6,15,10.333333333333334,3,0,6,1,0,1,1,10,19,-1.7,0,3.7,0,1,4,1,1,1,118.0,0,Enrolled,1,12.7,df1
102.2,20,1,9500,7,0,7,7,12.401428571428571,0,0,8,1,1,1,0,163,38,2.02,1,0.6,0,1,191,37,1,1,106.0,0,Enrolled,1,11.1,df1
120.0,23,1,9003,0,0,6,6,0.0,0,0,6,1,0,0,0,5,19,-4.06,1,2.8,0,1,3,38,1,39,120.0,0,Enrolled,1,15.5,df1
130.0,20,1,9003,4,0,6,12,10.8,0,0,6,1,0,0,0,6,3,1.79,1,0.5,0,1,9,2,1,39,130.0,0,Enrolled,1,12.4,df1
100.0,45,1,8014,8,5,9,13,11.0,0,3,7,0,0,0,0,5,37,-1.7,0,3.7,0,1,9,37,1,1,120.0,0,Enrolled,1,12.7,df1
111.0,26,1,8014,3,0,6,10,12.333333333333334,0,0,6,0,0,1,0,5,37,0.32,0,2.6,0,1,5,37,1,19,100.0,1,Enrolled,1,7.6,df1
130.1,25,1,9991,3,0,5,8,11.0,0,0,5,0,0,0,0,9,37,1.74,0,1.4,0,1,9,37,1,1,130.0,0,Enrolled,1,10.8,df1
117.5,19,1,9500,5,0,8,10,12.858,3,0,8,1,0,1,0,8,37,-3.12,1,-0.8,0,1,3,19,1,1,124.0,0,Enrolled,1,9.4,df1
120.2,19,4,9500,5,0,7,9,14.06,0,0,7,1,0,0,0,10,1,1.79,0,0.5,0,1,5,12,1,1,126.0,1,Enrolled,1,12.4,df1
136.1,18,2,171,0,0,0,0,0.0,0,0,0,1,0,1,0,9,37,-1.7,0,3.7,0,1,9,19,1,1,141.0,1,Enrolled,1,12.7,df1
122.4,19,2,9670,4,0,5,5,13.75,0,0,6,1,0,1,0,5,3,-1.7,0,3.7,0,1,5,3,1,1,129.0,0,Enrolled,1,12.7,df1
105.0,23,1,9773,3,0,6,11,11.333333333333334,0,0,6,1,0,1,0,5,37,-0.92,0,0.3,0,1,5,19,1,1,119.0,0,Enrolled,1,16.2,df1
129.9,20,1,9238,5,0,6,7,13.2,0,0,6,1,0,1,0,7,37,1.74,0,1.4,0,1,9,37,1,1,132.0,0,Enrolled,1,10.8,df1
111.3,19,3,9670,3,0,5,7,11.333333333333334,0,0,5,1,0,1,0,7,37,-3.12,1,-0.8,0,1,7,37,1,1,120.0,0,Enrolled,1,9.4,df1
127.6,29,1,9991,0,0,5,5,0.0,0,0,5,0,0,0,0,9,37,0.32,1,2.6,0,4,9,37,1,1,130.0,0,Enrolled,1,7.6,df1
126.6,18,1,9670,6,0,6,8,14.625,0,0,6,1,0,1,0,7,12,2.02,0,0.6,0,1,5,12,1,1,122.0,0,Enrolled,1,11.1,df1
120.1,19,3,9500,4,0,7,12,13.375,0,0,7,1,0,1,0,181,19,1.79,0,0.5,0,1,131,1,1,1,126.0,0,Enrolled,1,12.4,df1
117.8,19,1,9147,4,0,5,6,11.0,0,0,5,1,0,0,0,7,37,1.74,0,1.4,0,1,9,37,1,1,129.0,1,Enrolled,1,10.8,df1
117.6,18,1,9773,0,0,6,6,0.0,0,0,6,1,0,1,0,5,1,-0.92,0,0.3,0,1,5,19,1,1,127.0,0,Enrolled,1,16.2,df1
109.1,19,1,9670,6,0,6,7,13.285714285714286,0,0,6,1,0,1,0,4,1,1.79,0,0.5,0,1,4,1,1,1,115.0,1,Enrolled,1,12.4,df1
120.3,19,5,9500,5,0,7,11,11.716666666666669,0,0,7,1,0,1,0,8,19,0.79,0,-0.3,0,1,4,3,1,1,125.0,0,Enrolled,1,13.9,df1
136.4,18,2,9070,6,0,6,6,12.333333333333334,0,0,6,1,0,1,0,2,4,0.32,0,2.6,0,1,2,3,1,1,129.0,0,Enrolled,1,7.6,df1
124.4,18,3,9147,5,0,5,5,12.6,0,0,5,1,0,1,0,7,1,2.02,0,0.6,0,1,4,1,1,1,137.0,0,Enrolled,1,11.1,df1
120.0,34,1,9003,6,1,6,10,14.333333333333334,0,0,6,1,1,0,0,2,3,2.02,0,0.6,0,2,2,3,1,1,150.0,0,Enrolled,0,11.1,df1
111.8,22,2,9670,3,0,5,8,12.0,0,0,5,1,0,0,0,9,37,0.32,0,2.6,0,1,9,37,1,1,117.0,0,Enrolled,1,7.6,df1
108.0,50,2,9147,3,0,5,12,13.333333333333334,1,0,5,1,0,0,0,8,37,-3.12,0,-0.8,0,2,9,37,1,1,140.0,0,Enrolled,1,9.4,df1
110.0,25,1,9085,3,0,6,13,11.666666666666666,0,0,6,1,0,0,0,6,37,2.02,0,0.6,0,1,6,37,1,1,130.0,1,Enrolled,1,11.1,df1
119.9,50,1,9991,2,0,5,9,10.5,0,0,5,0,0,0,0,9,37,-1.7,0,3.7,0,2,9,37,1,1,120.0,0,Enrolled,1,12.7,df1
106.0,48,1,8014,5,0,6,9,13.0,0,0,6,0,0,1,0,0,34,0.32,0,2.6,0,4,0,34,1,12,133.1,0,Enrolled,1,7.6,df1
140.0,41,1,9147,4,0,5,14,14.5,1,0,5,1,0,0,0,10,37,-3.12,0,-0.8,0,2,9,37,1,1,110.0,0,Enrolled,1,9.4,df1
117.3,28,1,9991,6,6,10,15,10.666666666666666,0,5,10,0,0,0,0,6,37,0.32,0,2.6,0,2,5,38,1,1,140.0,0,Enrolled,1,7.6,df1
118.0,53,1,9147,15,14,15,15,11.8,0,12,13,1,0,0,0,10,37,3.51,0,1.4,0,1,9,1,1,1,160.0,0,Enrolled,1,8.9,df1
106.8,49,1,8014,5,0,6,9,12.333333333333334,0,0,6,0,0,0,0,7,37,0.79,0,-0.3,0,1,9,37,1,1,120.0,0,Enrolled,1,13.9,df1
114.3,22,1,9238,8,5,10,15,11.0,0,2,7,1,0,1,0,5,19,-3.12,0,-0.8,0,1,5,19,1,1,122.0,0,Enrolled,1,9.4,df1
147.8,40,1,9991,4,0,5,9,11.25,0,0,5,0,0,0,0,6,37,0.79,0,-0.3,0,1,6,37,1,1,120.0,0,Enrolled,1,13.9,df1
120.0,36,1,9991,11,8,12,21,11.5,0,7,12,0,0,0,0,8,37,-3.12,0,-0.8,0,2,9,37,1,2,120.0,0,Enrolled,1,9.4,df1
119.0,48,1,8014,6,0,6,7,10.666666666666666,0,0,6,0,0,0,0,9,37,1.74,0,1.4,0,6,9,37,1,1,133.1,1,Enrolled,1,10.8,df1
117.5,34,1,8014,4,0,6,6,13.25,0,0,6,0,0,0,0,5,37,-1.7,0,3.7,0,1,4,19,1,1,155.0,0,Enrolled,1,12.7,df1
127.0,19,3,9500,1,0,8,10,13.67,7,0,8,1,0,1,0,4,1,-3.12,0,-0.8,0,1,4,1,1,1,136.0,0,Enrolled,1,9.4,df1
127.1,34,1,9991,4,0,5,9,11.0,0,0,5,0,0,0,0,3,37,0.32,0,2.6,0,2,9,37,1,1,110.0,0,Enrolled,1,7.6,df1
152.8,28,2,9556,7,0,7,9,12.428571428571429,0,0,8,1,0,1,0,2,3,1.79,0,0.5,1,2,9,1,105,1,133.1,0,Enrolled,1,12.4,df1
100.0,35,2,9670,5,0,5,8,11.4,0,0,5,1,0,0,0,9,37,-3.12,0,-0.8,0,2,9,37,1,1,100.0,0,Enrolled,1,9.4,df1
133.0,18,4,9500,0,0,8,8,0.0,5,0,8,1,0,1,0,1,1,-3.12,0,-0.8,0,1,2,4,1,1,138.0,0,Enrolled,1,9.4,df1
139.4,18,1,9085,3,0,5,9,12.0,1,0,5,1,0,0,0,4,1,0.32,0,2.6,0,1,4,1,1,1,150.0,0,Enrolled,1,7.6,df1
110.0,20,2,9853,4,0,6,10,12.25,0,0,6,1,0,1,0,4,1,1.74,0,1.4,0,1,5,19,1,1,118.0,0,Enrolled,1,10.8,df1
125.1,18,2,9254,4,0,6,10,11.75,0,0,6,1,0,1,0,7,19,0.32,0,2.6,0,1,9,38,1,1,137.0,0,Enrolled,1,7.6,df1
112.0,20,1,9147,4,0,5,10,11.0,0,0,5,1,0,0,0,2,3,-4.06,0,2.8,0,1,2,3,1,1,120.0,0,Enrolled,1,15.5,df1
130.0,24,1,9500,7,0,8,12,12.714285714285714,0,0,8,1,0,0,0,5,19,-1.7,0,3.7,0,1,2,3,1,1,148.0,0,Enrolled,1,12.7,df1
124.6,19,5,9147,2,0,5,12,10.0,0,0,5,1,0,1,0,5,38,2.02,0,0.6,0,1,4,1,1,1,127.0,1,Enrolled,1,11.1,df1
139.8,18,4,9773,6,0,6,10,12.571428571428571,0,0,6,1,0,1,1,3,19,1.74,0,1.4,0,1,2,3,1,1,137.0,0,Enrolled,1,10.8,df1
128.8,18,5,9500,6,0,7,8,13.39,0,0,8,1,0,1,0,4,1,2.02,0,0.6,0,1,9,19,1,1,130.0,0,Enrolled,1,11.1,df1
126.0,19,1,9085,3,0,5,7,12.333333333333334,0,0,5,1,0,0,0,7,1,0.32,0,2.6,0,1,9,1,1,1,146.0,0,Enrolled,1,7.6,df1
112.3,19,1,9147,2,0,5,8,11.5,0,0,5,1,0,1,0,5,38,1.74,0,1.4,0,1,2,3,1,1,139.0,0,Enrolled,1,10.8,df1
137.4,19,2,9773,6,0,6,6,15.0,0,0,6,1,0,0,0,6,19,-4.06,0,2.8,0,1,5,19,1,1,130.0,0,Enrolled,1,15.5,df1
124.3,19,3,9500,5,0,7,9,12.32,0,0,7,1,0,1,0,2,3,1.79,0,0.5,1,1,5,2,6,1,140.0,0,Enrolled,1,12.4,df1
111.9,20,3,9670,6,0,6,7,11.333333333333334,0,0,6,1,0,1,0,5,19,1.74,1,1.4,0,1,5,1,1,1,121.0,1,Enrolled,1,10.8,df1
149.0,33,1,9119,4,0,5,10,12.0,0,0,5,1,0,1,0,4,37,0.32,1,2.6,0,1,9,19,1,1,130.0,0,Enrolled,1,7.6,df1
143.6,20,1,9670,5,0,6,8,12.8,0,0,6,1,0,1,0,112,2,0.79,1,-0.3,0,1,123,4,1,1,132.0,0,Enrolled,1,13.9,df1
128.0,27,1,9119,0,0,5,5,0.0,0,0,5,1,1,0,0,2,1,0.79,1,-0.3,0,1,9,1,1,1,130.0,0,Enrolled,0,13.9,df1
110.0,33,1,9147,6,5,8,10,12.833333333333334,0,2,5,1,0,0,0,9,1,2.02,0,0.6,0,2,9,19,1,3,110.0,0,Enrolled,1,11.1,df1
128.4,20,1,9853,5,0,6,10,13.2,0,0,6,1,0,1,0,7,38,-3.12,0,-0.8,0,1,9,38,1,1,128.0,1,Enrolled,1,9.4,df1
135.9,19,1,9238,5,0,6,11,11.6,0,0,6,1,0,1,0,9,37,0.32,0,2.6,0,1,9,37,1,1,138.0,0,Enrolled,1,7.6,df1
121.1,18,5,9773,6,0,6,6,13.166666666666666,0,0,6,1,0,1,0,5,1,-4.06,0,2.8,0,1,4,38,1,1,127.0,0,Enrolled,1,15.5,df1
144.1,19,1,9670,5,0,6,7,12.6,0,0,6,1,0,1,0,9,38,1.74,0,1.4,0,1,2,3,1,1,143.0,0,Enrolled,1,10.8,df1
115.0,21,1,9085,3,0,5,8,11.333333333333334,1,0,5,1,0,1,0,1,37,-1.7,0,3.7,0,1,1,38,1,1,133.1,0,Enrolled,1,12.7,df1
118.4,19,5,9670,3,0,5,8,10.5,0,0,5,1,0,1,0,7,30,0.32,0,2.6,0,1,7,19,1,1,125.0,1,Enrolled,1,7.6,df1
116.9,21,1,9238,6,0,6,11,10.375,0,0,6,1,0,1,0,8,19,-1.7,0,3.7,0,1,9,37,1,1,126.0,0,Enrolled,1,12.7,df1
119.6,21,6,9500,6,0,7,8,13.25,0,0,8,1,0,1,0,4,1,0.79,0,-0.3,0,1,4,1,1,1,122.0,0,Enrolled,1,13.9,df1
135.4,18,1,9500,7,0,7,9,12.50625,0,0,8,1,0,1,0,10,38,0.79,0,-0.3,0,1,2,2,1,1,141.0,0,Enrolled,1,13.9,df1
126.9,19,1,9853,5,0,6,9,12.2,0,0,6,1,0,1,0,7,38,0.32,0,2.6,0,1,2,19,1,1,129.0,1,Enrolled,1,7.6,df1
102.4,20,5,9500,5,0,7,9,12.04,0,0,7,1,0,0,0,4,1,1.79,0,0.5,0,1,3,1,1,1,101.0,0,Enrolled,1,12.4,df1
125.7,20,3,9147,5,0,5,7,11.166666666666666,0,0,5,1,0,0,0,7,19,-4.06,0,2.8,0,1,7,38,1,1,125.0,0,Enrolled,1,15.5,df1
109.3,20,1,9130,4,0,5,10,12.5,0,0,5,1,0,1,0,9,1,-1.7,0,3.7,0,1,9,1,1,1,117.0,0,Enrolled,1,12.7,df1
115.6,18,5,9500,6,0,7,9,12.183333333333332,0,0,7,1,0,1,0,8,1,-0.92,0,0.3,0,1,3,1,1,1,125.0,0,Enrolled,1,16.2,df1
117.8,18,2,9147,2,0,5,8,10.0,0,0,5,1,0,0,0,9,37,0.32,0,2.6,0,1,9,37,1,1,130.0,0,Enrolled,1,7.6,df1
123.1,21,1,9254,6,0,6,11,11.166666666666666,0,0,6,1,0,1,0,4,1,0.32,1,2.6,0,1,4,1,1,1,121.0,0,Enrolled,1,7.6,df1
122.8,20,1,9070,3,0,6,8,11.0,0,0,6,1,0,1,0,9,19,1.74,1,1.4,0,1,9,19,1,1,135.0,1,Enrolled,1,10.8,df1
120.2,19,5,9238,5,0,6,9,11.333333333333334,0,0,6,1,0,1,0,7,37,0.79,0,-0.3,0,1,5,19,1,1,131.0,1,Enrolled,1,13.9,df1
125.7,19,1,9500,5,0,7,8,11.2,0,0,7,1,0,1,0,7,38,0.32,1,2.6,0,1,9,19,1,1,140.0,1,Enrolled,1,7.6,df1
137.0,28,1,9119,4,0,5,11,10.5,0,0,5,1,0,1,0,3,3,0.32,1,2.6,0,1,9,37,1,1,130.0,0,Enrolled,1,7.6,df1
116.4,21,2,9147,3,0,5,10,11.25,0,0,5,1,0,0,0,5,38,-4.06,1,2.8,0,1,4,1,1,1,122.0,0,Enrolled,1,15.5,df1
128.2,24,1,9991,7,3,10,15,10.714285714285714,0,3,10,0,1,0,0,3,3,1.79,1,0.5,0,1,5,38,1,1,120.0,0,Enrolled,1,12.4,df1
140.0,23,1,9003,5,0,6,14,12.0,0,0,6,1,0,1,0,2,3,-4.06,1,2.8,0,1,4,1,1,1,140.0,0,Enrolled,1,15.5,df1
122.8,20,1,9773,6,0,6,7,12.166666666666666,0,0,6,1,0,1,0,4,3,1.79,1,0.5,0,1,4,5,1,1,127.0,0,Enrolled,1,12.4,df1
118.4,18,1,171,0,0,0,0,0.0,0,0,0,1,0,1,0,2,2,0.32,1,2.6,0,1,3,2,1,1,124.0,0,Enrolled,1,7.6,df1
134.7,23,1,8014,9,9,13,15,11.0,0,4,11,0,0,0,0,9,37,-4.06,0,2.8,0,1,9,37,1,1,148.0,0,Enrolled,1,15.5,df1
150.0,23,1,9085,4,0,6,11,11.5,0,0,6,1,0,1,0,193,38,3.51,0,1.4,0,1,194,19,1,39,150.0,0,Enrolled,1,8.9,df1
142.5,39,1,9147,4,0,5,8,11.25,0,0,5,1,0,0,0,9,37,2.02,0,0.6,0,2,9,37,1,1,130.0,0,Enrolled,1,11.1,df1
110.2,22,1,9670,3,0,5,7,12.666666666666666,0,0,5,1,0,1,0,9,19,0.32,0,2.6,0,1,9,37,1,1,113.0,0,Enrolled,1,7.6,df1
130.4,30,1,9991,3,0,5,10,10.666666666666666,0,0,5,0,0,0,0,9,37,-1.7,0,3.7,0,4,9,37,1,1,133.1,0,Enrolled,1,12.7,df1
110.0,35,1,9991,3,0,5,9,11.666666666666666,0,0,5,0,0,0,0,5,19,-1.7,0,3.7,0,2,9,38,1,39,140.0,1,Enrolled,1,12.7,df1
120.0,26,1,9500,6,0,7,8,12.0,0,0,7,1,0,1,0,6,37,0.32,0,2.6,0,1,9,37,1,1,120.0,0,Enrolled,1,7.6,df1
132.4,30,1,9147,9,6,11,20,12.22222222222222,0,3,9,1,0,0,0,152,19,3.51,0,1.4,0,2,175,19,1,42,130.0,0,Enrolled,1,8.9,df1
132.0,25,1,9991,4,0,5,8,11.0,0,0,5,0,1,0,0,6,37,0.32,1,2.6,0,2,9,37,1,1,162.0,0,Enrolled,1,7.6,df1
130.8,18,3,9500,7,0,8,8,13.68142857142857,0,0,8,1,0,1,0,5,3,1.74,0,1.4,0,1,9,19,1,1,132.0,0,Enrolled,1,10.8,df1
114.5,23,1,9500,6,0,7,11,12.1,0,0,7,1,0,0,0,10,19,-0.92,0,0.3,0,1,9,38,1,1,133.1,0,Enrolled,1,16.2,df1
126.2,18,2,9500,5,0,7,10,11.94,0,0,7,1,0,1,0,7,37,2.02,0,0.6,0,1,7,37,1,1,126.0,1,Enrolled,1,11.1,df1
106.6,31,1,9070,5,2,6,8,11.0,0,4,6,1,1,0,0,7,19,3.51,0,1.4,0,1,3,37,1,12,133.1,0,Enrolled,1,8.9,df1
118.3,20,1,9254,6,0,6,8,12.857142857142858,0,0,6,1,0,0,0,10,1,3.51,1,1.4,0,1,9,1,1,1,120.0,0,Enrolled,1,8.9,df1
118.8,19,1,171,5,4,10,10,11.0,0,2,7,1,0,0,0,2,3,3.51,1,1.4,0,1,2,1,1,1,123.0,0,Enrolled,1,8.9,df1
116.0,34,1,9119,1,0,5,14,17.0,0,0,5,1,1,0,0,9,37,-3.12,1,-0.8,0,5,9,37,1,1,120.0,1,Enrolled,1,9.4,df1
99.0,21,1,9147,5,0,5,5,11.0,0,0,5,1,0,0,0,4,1,1.74,1,1.4,0,1,4,1,1,1,110.0,0,Enrolled,1,10.8,df1
132.5,21,4,9773,0,0,6,7,0.0,0,0,6,1,0,1,0,7,1,1.74,1,1.4,0,1,2,3,1,1,129.0,0,Enrolled,1,10.8,df1
133.4,24,1,9670,4,0,6,6,11.25,0,0,6,1,0,0,0,3,1,1.74,1,1.4,0,1,4,1,1,1,140.0,0,Enrolled,1,10.8,df1
123.0,20,1,9670,5,0,6,7,12.4,0,0,6,1,1,0,0,8,1,0.79,1,-0.3,0,1,4,1,1,1,138.0,0,Enrolled,0,13.9,df1
153.7,19,1,9119,1,0,5,7,13.0,0,0,5,1,0,0,0,6,37,-3.12,1,-0.8,0,1,9,37,1,1,160.0,0,Enrolled,1,9.4,df1
127.6,26,1,8014,6,0,6,6,11.833333333333334,0,0,6,0,0,1,0,9,1,1.74,1,1.4,0,1,2,3,1,1,123.0,0,Enrolled,1,10.8,df1
130.0,20,1,9119,1,0,5,12,13.0,0,0,5,1,0,0,0,4,19,1.79,1,0.5,0,1,3,3,1,39,130.0,0,Enrolled,1,12.4,df1
135.0,21,1,9147,4,0,5,8,11.0,0,0,5,1,0,1,0,9,37,0.32,0,2.6,0,1,9,1,1,1,143.0,0,Enrolled,1,7.6,df1
113.6,26,1,9991,2,0,5,11,11.5,0,0,5,0,0,0,0,3,37,0.32,1,2.6,0,1,9,37,1,1,122.0,0,Enrolled,1,7.6,df1
132.3,19,6,9500,7,0,8,8,14.06,0,0,8,1,0,1,0,9,37,1.74,0,1.4,0,1,9,19,1,1,145.0,1,Enrolled,1,10.8,df1
124.4,19,1,9147,4,0,5,6,11.25,0,0,5,1,0,0,0,9,37,1.74,0,1.4,0,2,9,19,1,1,137.0,0,Enrolled,1,10.8,df1
122.8,19,1,9085,2,0,5,10,14.5,1,0,5,1,0,1,0,9,37,-1.7,0,3.7,0,1,9,37,1,1,127.0,0,Enrolled,1,12.7,df1
108.3,21,1,9238,2,0,6,15,10.5,0,0,6,1,0,0,0,5,37,1.74,0,1.4,0,1,5,19,1,1,109.0,1,Enrolled,1,10.8,df1
118.9,19,2,9147,4,0,5,8,12.8,0,0,5,1,0,1,0,7,19,1.74,0,1.4,0,1,3,38,1,1,129.0,0,Enrolled,1,10.8,df1
126.1,18,1,9147,0,0,5,5,0.0,0,0,5,1,0,0,0,9,19,-0.92,0,0.3,0,1,2,3,1,1,131.0,0,Enrolled,1,16.2,df1
125.7,20,1,9670,6,0,6,9,13.571428571428571,0,0,6,1,0,0,0,7,19,-4.06,0,2.8,0,1,7,37,1,1,126.0,0,Enrolled,1,15.5,df1
113.7,32,1,9991,5,1,5,5,10.2,0,0,5,0,0,0,0,9,37,-3.12,0,-0.8,0,2,9,37,1,1,134.0,0,Enrolled,1,9.4,df1
121.1,19,3,9853,5,0,6,8,12.2,0,0,6,1,0,1,0,9,37,1.74,0,1.4,0,1,9,19,1,1,134.0,0,Enrolled,1,10.8,df1
140.3,19,1,9670,6,0,6,7,13.428571428571429,0,0,6,1,0,1,0,4,12,1.79,0,0.5,0,1,4,1,1,1,135.0,0,Enrolled,1,12.4,df1
133.4,18,1,9147,1,0,5,9,11.0,1,0,5,1,0,0,0,5,38,-3.12,0,-0.8,0,1,7,38,1,1,139.0,0,Enrolled,1,9.4,df1
125.7,20,6,9500,6,0,7,8,13.548333333333334,0,0,8,1,0,1,0,9,38,2.02,0,0.6,0,1,2,3,1,1,136.0,0,Enrolled,1,11.1,df1
144.8,19,1,9773,6,0,6,6,12.166666666666666,0,0,6,1,0,0,0,5,3,-0.92,0,0.3,0,1,2,3,1,1,143.0,0,Enrolled,1,16.2,df1
101.8,24,1,9147,5,0,5,5,10.8,0,0,5,1,0,1,0,5,38,1.74,0,1.4,0,1,5,38,1,1,100.0,0,Enrolled,1,10.8,df1
122.5,29,1,9991,8,8,13,16,10.5,0,8,12,0,0,1,0,8,37,-3.12,0,-0.8,0,1,9,37,1,1,120.0,0,Enrolled,1,9.4,df1
119.0,19,1,9556,6,0,7,10,11.15,0,0,7,1,0,0,0,9,38,-1.7,0,3.7,0,1,4,1,1,1,133.0,0,Enrolled,1,12.7,df1
115.1,19,1,9670,3,0,6,8,11.666666666666666,0,0,6,1,0,0,0,8,19,1.74,0,1.4,0,1,4,38,1,1,120.0,0,Enrolled,1,10.8,df1
151.6,24,1,9991,5,0,5,9,12.285714285714286,0,0,5,0,0,0,0,9,37,-0.92,0,0.3,0,1,9,37,1,1,130.0,0,Enrolled,1,16.2,df1
121.4,28,1,9500,4,0,7,12,13.375,0,0,7,1,1,0,0,6,19,0.79,0,-0.3,0,1,5,19,1,1,133.1,0,Enrolled,1,13.9,df1
103.7,38,1,9500,5,1,8,12,13.126,1,1,8,1,0,0,0,9,37,1.74,0,1.4,0,4,9,37,1,1,130.0,0,Enrolled,1,10.8,df1
146.0,19,1,9853,3,0,6,11,10.333333333333334,0,0,6,1,0,1,0,9,37,-3.12,0,-0.8,0,1,9,1,1,1,160.0,0,Enrolled,1,9.4,df1
128.6,20,1,9147,4,0,5,5,12.0,0,0,4,1,0,1,0,10,19,0.32,0,2.6,0,1,3,38,1,1,124.0,0,Enrolled,1,7.6,df1
124.6,29,1,9991,5,0,5,11,11.4,0,0,5,0,0,0,0,9,37,-4.06,0,2.8,0,1,9,37,1,1,140.0,0,Enrolled,1,15.5,df1
124.0,19,5,9500,7,0,8,8,12.771428571428572,1,0,8,1,0,1,0,7,37,-3.12,0,-0.8,0,1,7,37,1,1,135.0,1,Enrolled,1,9.4,df1
124.0,28,1,9238,7,2,8,15,11.0,0,0,6,1,1,0,0,3,1,1.74,1,1.4,0,1,9,38,1,1,160.0,0,Enrolled,1,10.8,df1
140.0,27,1,9003,0,0,6,6,0.0,0,0,6,1,0,0,0,193,37,2.02,1,0.6,0,1,191,1,1,1,160.0,0,Enrolled,1,11.1,df1
119.5,18,1,9147,4,0,5,7,11.25,0,0,5,1,0,1,0,7,19,1.79,1,0.5,0,1,9,19,1,1,130.0,1,Enrolled,1,12.4,df1
140.0,20,1,9130,5,2,6,12,12.4,0,1,6,1,0,0,0,7,19,0.79,1,-0.3,0,1,4,1,1,39,140.0,0,Enrolled,1,13.9,df1
121.0,23,1,9773,1,0,6,15,13.0,0,0,6,1,0,1,0,5,1,-3.12,1,-0.8,0,1,4,1,1,1,121.0,0,Enrolled,1,9.4,df1
113.2,21,4,9670,2,0,5,11,10.0,0,0,5,1,0,0,0,4,3,-3.12,1,-0.8,0,1,4,3,1,1,117.0,0,Enrolled,1,9.4,df1
